"case_id","variant","clients","dimension","seed","repetition","status","encoded_plaintext_diff_linf","encoded_plaintext_mismatch_count","q_domain_diff_linf","q_domain_mismatch_count","total_ms","client_upload_bytes","path_to_cs_bytes","total_bytes","legacy_total_wire_bytes","wrapper_elapsed_seconds","result_file"
"shuffle_only_c30_d784_s2026_r003","shuffle_only","30","784","2026","3","PASS","0","0","0","0","898.904","31462080","65021632","96483712","65021632","0.99349","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2026_r003.json"
"shuffle_only_c30_d784_s2026_r004","shuffle_only","30","784","2026","4","PASS","0","0","0","0","967.624","31462080","65021632","96483712","65021632","1.085211","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2026_r004.json"
"shuffle_only_c30_d784_s2026_r005","shuffle_only","30","784","2026","5","PASS","0","0","0","0","885.662","31462080","65021632","96483712","65021632","0.984972","results/formal_v8/controlled_baselines/shuffle_only_c30_d784_s2026_r005.json"
"shuffle_only_c40_d784_s2024_r001","shuffle_only","40","784","2024","1","PASS","0","0","0","0","1206.06","41949440","85996352","127945792","85996352","1.31594","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2024_r001.json"
"shuffle_only_c40_d784_s2024_r002","shuffle_only","40","784","2024","2","PASS","0","0","0","0","1270.63","41949440","85996352","127945792","85996352","1.364294","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2024_r002.json"
"shuffle_only_c40_d784_s2024_r003","shuffle_only","40","784","2024","3","PASS","0","0","0","0","1154.3","41949440","85996352","127945792","85996352","1.256741","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2024_r003.json"
"shuffle_only_c40_d784_s2024_r004","shuffle_only","40","784","2024","4","PASS","0","0","0","0","1247.62","41949440","85996352","127945792","85996352","1.354976","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2024_r004.json"
"shuffle_only_c40_d784_s2024_r005","shuffle_only","40","784","2024","5","PASS","0","0","0","0","1185.65","41949440","85996352","127945792","85996352","1.291049","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2024_r005.json"
"shuffle_only_c40_d784_s2025_r001","shuffle_only","40","784","2025","1","PASS","0","0","0","0","1169.82","41949440","85996352","127945792","85996352","1.266463","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2025_r001.json"
"shuffle_only_c40_d784_s2025_r002","shuffle_only","40","784","2025","2","PASS","0","0","0","0","1168.91","41949440","85996352","127945792","85996352","1.2612","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2025_r002.json"
"shuffle_only_c40_d784_s2025_r003","shuffle_only","40","784","2025","3","PASS","0","0","0","0","1249.48","41949440","85996352","127945792","85996352","1.34023","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2025_r003.json"
"shuffle_only_c40_d784_s2025_r004","shuffle_only","40","784","2025","4","PASS","0","0","0","0","1207.38","41949440","85996352","127945792","85996352","1.30692","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2025_r004.json"
"shuffle_only_c40_d784_s2025_r005","shuffle_only","40","784","2025","5","PASS","0","0","0","0","1220.37","41949440","85996352","127945792","85996352","1.320413","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2025_r005.json"
"shuffle_only_c40_d784_s2026_r001","shuffle_only","40","784","2026","1","PASS","0","0","0","0","1221.38","41949440","85996352","127945792","85996352","1.313952","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2026_r001.json"
"shuffle_only_c40_d784_s2026_r002","shuffle_only","40","784","2026","2","PASS","0","0","0","0","1216.48","41949440","85996352","127945792","85996352","1.326831","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2026_r002.json"
"shuffle_only_c40_d784_s2026_r003","shuffle_only","40","784","2026","3","PASS","0","0","0","0","1176.61","41949440","85996352","127945792","85996352","1.273593","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2026_r003.json"
"shuffle_only_c40_d784_s2026_r004","shuffle_only","40","784","2026","4","PASS","0","0","0","0","1142.5","41949440","85996352","127945792","85996352","1.24808","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2026_r004.json"
"shuffle_only_c40_d784_s2026_r005","shuffle_only","40","784","2026","5","PASS","0","0","0","0","1192.36","41949440","85996352","127945792","85996352","1.283778","results/formal_v8/controlled_baselines/shuffle_only_c40_d784_s2026_r005.json"
"shuffle_only_c50_d784_s2024_r001","shuffle_only","50","784","2024","1","PASS","0","0","0","0","1510.76","52436800","106971072","159407872","106971072","1.618242","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2024_r001.json"
"shuffle_only_c50_d784_s2024_r002","shuffle_only","50","784","2024","2","PASS","0","0","0","0","1420.95","52436800","106971072","159407872","106971072","1.519937","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2024_r002.json"
"shuffle_only_c50_d784_s2024_r003","shuffle_only","50","784","2024","3","PASS","0","0","0","0","1481.15","52436800","106971072","159407872","106971072","1.579326","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2024_r003.json"
"shuffle_only_c50_d784_s2024_r004","shuffle_only","50","784","2024","4","PASS","0","0","0","0","1444.69","52436800","106971072","159407872","106971072","1.544676","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2024_r004.json"
"shuffle_only_c50_d784_s2024_r005","shuffle_only","50","784","2024","5","PASS","0","0","0","0","1460.21","52436800","106971072","159407872","106971072","1.56643","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2024_r005.json"
"shuffle_only_c50_d784_s2025_r001","shuffle_only","50","784","2025","1","PASS","0","0","0","0","1538.88","52436800","106971072","159407872","106971072","1.634971","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2025_r001.json"
"shuffle_only_c50_d784_s2025_r002","shuffle_only","50","784","2025","2","PASS","0","0","0","0","1483.71","52436800","106971072","159407872","106971072","1.585809","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2025_r002.json"
"shuffle_only_c50_d784_s2025_r003","shuffle_only","50","784","2025","3","PASS","0","0","0","0","1467.02","52436800","106971072","159407872","106971072","1.558986","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2025_r003.json"
"shuffle_only_c50_d784_s2025_r004","shuffle_only","50","784","2025","4","PASS","0","0","0","0","1480.04","52436800","106971072","159407872","106971072","1.578644","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2025_r004.json"
"shuffle_only_c50_d784_s2025_r005","shuffle_only","50","784","2025","5","PASS","0","0","0","0","1530.42","52436800","106971072","159407872","106971072","1.623694","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2025_r005.json"
"shuffle_only_c50_d784_s2026_r001","shuffle_only","50","784","2026","1","PASS","0","0","0","0","1456.78","52436800","106971072","159407872","106971072","1.562133","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2026_r001.json"
"shuffle_only_c50_d784_s2026_r002","shuffle_only","50","784","2026","2","PASS","0","0","0","0","1434.1","52436800","106971072","159407872","106971072","1.532931","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2026_r002.json"
"shuffle_only_c50_d784_s2026_r003","shuffle_only","50","784","2026","3","PASS","0","0","0","0","1486.11","52436800","106971072","159407872","106971072","1.582648","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2026_r003.json"
"shuffle_only_c50_d784_s2026_r004","shuffle_only","50","784","2026","4","PASS","0","0","0","0","1527.33","52436800","106971072","159407872","106971072","1.629891","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2026_r004.json"
"shuffle_only_c50_d784_s2026_r005","shuffle_only","50","784","2026","5","PASS","0","0","0","0","1517.4","52436800","106971072","159407872","106971072","1.612223","results/formal_v8/controlled_baselines/shuffle_only_c50_d784_s2026_r005.json"
"full_protocol_c10_d784_s2024_r001","full_protocol","10","784","2024","1","PASS","0","0","0","0","311.891","10487360","23072192","33559552","23072192","0.406904","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2024_r001.json"
"full_protocol_c10_d784_s2024_r002","full_protocol","10","784","2024","2","PASS","0","0","0","0","328.429","10487360","23072192","33559552","23072192","0.447987","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2024_r002.json"
"full_protocol_c10_d784_s2024_r003","full_protocol","10","784","2024","3","PASS","0","0","0","0","303.08","10487360","23072192","33559552","23072192","0.40275","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2024_r003.json"
"full_protocol_c10_d784_s2024_r004","full_protocol","10","784","2024","4","PASS","0","0","0","0","334.663","10487360","23072192","33559552","23072192","0.432029","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2024_r004.json"
"full_protocol_c10_d784_s2024_r005","full_protocol","10","784","2024","5","PASS","0","0","0","0","312.278","10487360","23072192","33559552","23072192","0.403271","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2024_r005.json"
"full_protocol_c10_d784_s2025_r001","full_protocol","10","784","2025","1","PASS","0","0","0","0","334.345","10487360","23072192","33559552","23072192","0.430197","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2025_r001.json"
"full_protocol_c10_d784_s2025_r002","full_protocol","10","784","2025","2","PASS","0","0","0","0","341.34","10487360","23072192","33559552","23072192","0.452777","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2025_r002.json"
"full_protocol_c10_d784_s2025_r003","full_protocol","10","784","2025","3","PASS","0","0","0","0","349.8","10487360","23072192","33559552","23072192","0.445651","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2025_r003.json"
"full_protocol_c10_d784_s2025_r004","full_protocol","10","784","2025","4","PASS","0","0","0","0","317.527","10487360","23072192","33559552","23072192","0.429964","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2025_r004.json"
"full_protocol_c10_d784_s2025_r005","full_protocol","10","784","2025","5","PASS","0","0","0","0","322.895","10487360","23072192","33559552","23072192","0.409031","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2025_r005.json"
"full_protocol_c10_d784_s2026_r001","full_protocol","10","784","2026","1","PASS","0","0","0","0","315.997","10487360","23072192","33559552","23072192","0.42219","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2026_r001.json"
"full_protocol_c10_d784_s2026_r002","full_protocol","10","784","2026","2","PASS","0","0","0","0","299.479","10487360","23072192","33559552","23072192","0.39111","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2026_r002.json"
"full_protocol_c10_d784_s2026_r003","full_protocol","10","784","2026","3","PASS","0","0","0","0","300.11","10487360","23072192","33559552","23072192","0.39759","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2026_r003.json"
"full_protocol_c10_d784_s2026_r004","full_protocol","10","784","2026","4","PASS","0","0","0","0","321.285","10487360","23072192","33559552","23072192","0.413323","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2026_r004.json"
"full_protocol_c10_d784_s2026_r005","full_protocol","10","784","2026","5","PASS","0","0","0","0","304.334","10487360","23072192","33559552","23072192","0.399198","results/formal_v8/controlled_baselines/full_protocol_c10_d784_s2026_r005.json"
"full_protocol_c20_d784_s2024_r001","full_protocol","20","784","2024","1","PASS","0","0","0","0","627.918","20974720","44046912","65021632","44046912","0.720662","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2024_r001.json"
"full_protocol_c20_d784_s2024_r002","full_protocol","20","784","2024","2","PASS","0","0","0","0","610.96","20974720","44046912","65021632","44046912","0.698787","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2024_r002.json"
"full_protocol_c20_d784_s2024_r003","full_protocol","20","784","2024","3","PASS","0","0","0","0","644.994","20974720","44046912","65021632","44046912","0.744177","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2024_r003.json"
"full_protocol_c20_d784_s2024_r004","full_protocol","20","784","2024","4","PASS","0","0","0","0","658.364","20974720","44046912","65021632","44046912","0.772273","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2024_r004.json"
"full_protocol_c20_d784_s2024_r005","full_protocol","20","784","2024","5","PASS","0","0","0","0","601.389","20974720","44046912","65021632","44046912","0.699873","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2024_r005.json"
"full_protocol_c20_d784_s2025_r001","full_protocol","20","784","2025","1","PASS","0","0","0","0","642.135","20974720","44046912","65021632","44046912","0.742144","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2025_r001.json"
"full_protocol_c20_d784_s2025_r002","full_protocol","20","784","2025","2","PASS","0","0","0","0","628.236","20974720","44046912","65021632","44046912","0.73228","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2025_r002.json"
"full_protocol_c20_d784_s2025_r003","full_protocol","20","784","2025","3","PASS","0","0","0","0","640.464","20974720","44046912","65021632","44046912","0.769124","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2025_r003.json"
"full_protocol_c20_d784_s2025_r004","full_protocol","20","784","2025","4","PASS","0","0","0","0","623.365","20974720","44046912","65021632","44046912","0.723153","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2025_r004.json"
"full_protocol_c20_d784_s2025_r005","full_protocol","20","784","2025","5","PASS","0","0","0","0","596.017","20974720","44046912","65021632","44046912","0.690905","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2025_r005.json"
"full_protocol_c20_d784_s2026_r001","full_protocol","20","784","2026","1","PASS","0","0","0","0","642.956","20974720","44046912","65021632","44046912","0.753355","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2026_r001.json"
"full_protocol_c20_d784_s2026_r002","full_protocol","20","784","2026","2","PASS","0","0","0","0","585.661","20974720","44046912","65021632","44046912","0.679956","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2026_r002.json"
"full_protocol_c20_d784_s2026_r003","full_protocol","20","784","2026","3","PASS","0","0","0","0","603.917","20974720","44046912","65021632","44046912","0.697216","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2026_r003.json"
"full_protocol_c20_d784_s2026_r004","full_protocol","20","784","2026","4","PASS","0","0","0","0","638.82","20974720","44046912","65021632","44046912","0.752666","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2026_r004.json"
"full_protocol_c20_d784_s2026_r005","full_protocol","20","784","2026","5","PASS","0","0","0","0","602.03","20974720","44046912","65021632","44046912","0.702464","results/formal_v8/controlled_baselines/full_protocol_c20_d784_s2026_r005.json"
"full_protocol_c30_d784_s2024_r001","full_protocol","30","784","2024","1","PASS","0","0","0","0","895.786","31462080","65021632","96483712","65021632","0.998055","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2024_r001.json"
"full_protocol_c30_d784_s2024_r002","full_protocol","30","784","2024","2","PASS","0","0","0","0","871.509","31462080","65021632","96483712","65021632","0.963651","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2024_r002.json"
"full_protocol_c30_d784_s2024_r003","full_protocol","30","784","2024","3","PASS","0","0","0","0","885.268","31462080","65021632","96483712","65021632","0.981577","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2024_r003.json"
"full_protocol_c30_d784_s2024_r004","full_protocol","30","784","2024","4","PASS","0","0","0","0","877.862","31462080","65021632","96483712","65021632","0.980388","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2024_r004.json"
"full_protocol_c30_d784_s2024_r005","full_protocol","30","784","2024","5","PASS","0","0","0","0","924.647","31462080","65021632","96483712","65021632","1.024513","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2024_r005.json"
"full_protocol_c30_d784_s2025_r001","full_protocol","30","784","2025","1","PASS","0","0","0","0","889.283","31462080","65021632","96483712","65021632","0.990893","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2025_r001.json"
"full_protocol_c30_d784_s2025_r002","full_protocol","30","784","2025","2","PASS","0","0","0","0","887.202","31462080","65021632","96483712","65021632","1.056397","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2025_r002.json"
"full_protocol_c30_d784_s2025_r003","full_protocol","30","784","2025","3","PASS","0","0","0","0","868.481","31462080","65021632","96483712","65021632","0.975601","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2025_r003.json"
"full_protocol_c30_d784_s2025_r004","full_protocol","30","784","2025","4","PASS","0","0","0","0","888.68","31462080","65021632","96483712","65021632","0.985677","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2025_r004.json"
"full_protocol_c30_d784_s2025_r005","full_protocol","30","784","2025","5","PASS","0","0","0","0","907.952","31462080","65021632","96483712","65021632","1.009467","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2025_r005.json"
"full_protocol_c30_d784_s2026_r001","full_protocol","30","784","2026","1","PASS","0","0","0","0","906.688","31462080","65021632","96483712","65021632","1.004488","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2026_r001.json"
"full_protocol_c30_d784_s2026_r002","full_protocol","30","784","2026","2","PASS","0","0","0","0","864.42","31462080","65021632","96483712","65021632","0.962126","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2026_r002.json"
"full_protocol_c30_d784_s2026_r003","full_protocol","30","784","2026","3","PASS","0","0","0","0","937.067","31462080","65021632","96483712","65021632","1.042145","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2026_r003.json"
"full_protocol_c30_d784_s2026_r004","full_protocol","30","784","2026","4","PASS","0","0","0","0","924.223","31462080","65021632","96483712","65021632","1.026976","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2026_r004.json"
"full_protocol_c30_d784_s2026_r005","full_protocol","30","784","2026","5","PASS","0","0","0","0","860.015","31462080","65021632","96483712","65021632","0.952894","results/formal_v8/controlled_baselines/full_protocol_c30_d784_s2026_r005.json"
"full_protocol_c40_d784_s2024_r001","full_protocol","40","784","2024","1","PASS","0","0","0","0","1266.53","41949440","85996352","127945792","85996352","1.362778","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2024_r001.json"
"full_protocol_c40_d784_s2024_r002","full_protocol","40","784","2024","2","PASS","0","0","0","0","1196.66","41949440","85996352","127945792","85996352","1.290969","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2024_r002.json"
"full_protocol_c40_d784_s2024_r003","full_protocol","40","784","2024","3","PASS","0","0","0","0","1161.65","41949440","85996352","127945792","85996352","1.257091","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2024_r003.json"
"full_protocol_c40_d784_s2024_r004","full_protocol","40","784","2024","4","PASS","0","0","0","0","1217.12","41949440","85996352","127945792","85996352","1.314735","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2024_r004.json"
"full_protocol_c40_d784_s2024_r005","full_protocol","40","784","2024","5","PASS","0","0","0","0","1233.29","41949440","85996352","127945792","85996352","1.338334","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2024_r005.json"
"full_protocol_c40_d784_s2025_r001","full_protocol","40","784","2025","1","PASS","0","0","0","0","1147.09","41949440","85996352","127945792","85996352","1.243771","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2025_r001.json"
"full_protocol_c40_d784_s2025_r002","full_protocol","40","784","2025","2","PASS","0","0","0","0","1204.18","41949440","85996352","127945792","85996352","1.303338","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2025_r002.json"
"full_protocol_c40_d784_s2025_r003","full_protocol","40","784","2025","3","PASS","0","0","0","0","1164.9","41949440","85996352","127945792","85996352","1.268484","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2025_r003.json"
"full_protocol_c40_d784_s2025_r004","full_protocol","40","784","2025","4","PASS","0","0","0","0","1179.66","41949440","85996352","127945792","85996352","1.272266","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2025_r004.json"
"full_protocol_c40_d784_s2025_r005","full_protocol","40","784","2025","5","PASS","0","0","0","0","1184.77","41949440","85996352","127945792","85996352","1.2749","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2025_r005.json"
"full_protocol_c40_d784_s2026_r001","full_protocol","40","784","2026","1","PASS","0","0","0","0","1151.09","41949440","85996352","127945792","85996352","1.247308","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2026_r001.json"
"full_protocol_c40_d784_s2026_r002","full_protocol","40","784","2026","2","PASS","0","0","0","0","1210.19","41949440","85996352","127945792","85996352","1.305382","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2026_r002.json"
"full_protocol_c40_d784_s2026_r003","full_protocol","40","784","2026","3","PASS","0","0","0","0","1269.77","41949440","85996352","127945792","85996352","1.376311","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2026_r003.json"
"full_protocol_c40_d784_s2026_r004","full_protocol","40","784","2026","4","PASS","0","0","0","0","1259.15","41949440","85996352","127945792","85996352","1.359737","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2026_r004.json"
"full_protocol_c40_d784_s2026_r005","full_protocol","40","784","2026","5","PASS","0","0","0","0","1191.59","41949440","85996352","127945792","85996352","1.291799","results/formal_v8/controlled_baselines/full_protocol_c40_d784_s2026_r005.json"
"full_protocol_c50_d784_s2024_r001","full_protocol","50","784","2024","1","PASS","0","0","0","0","1439.57","52436800","106971072","159407872","106971072","1.539861","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2024_r001.json"
"full_protocol_c50_d784_s2024_r002","full_protocol","50","784","2024","2","PASS","0","0","0","0","1481.91","52436800","106971072","159407872","106971072","1.582584","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2024_r002.json"
"full_protocol_c50_d784_s2024_r003","full_protocol","50","784","2024","3","PASS","0","0","0","0","1516.47","52436800","106971072","159407872","106971072","1.613885","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2024_r003.json"
"full_protocol_c50_d784_s2024_r004","full_protocol","50","784","2024","4","PASS","0","0","0","0","1453.52","52436800","106971072","159407872","106971072","1.55484","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2024_r004.json"
"full_protocol_c50_d784_s2024_r005","full_protocol","50","784","2024","5","PASS","0","0","0","0","1483.95","52436800","106971072","159407872","106971072","1.609464","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2024_r005.json"
"full_protocol_c50_d784_s2025_r001","full_protocol","50","784","2025","1","PASS","0","0","0","0","1477.73","52436800","106971072","159407872","106971072","1.580351","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2025_r001.json"
"full_protocol_c50_d784_s2025_r002","full_protocol","50","784","2025","2","PASS","0","0","0","0","1508.01","52436800","106971072","159407872","106971072","1.603472","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2025_r002.json"
"full_protocol_c50_d784_s2025_r003","full_protocol","50","784","2025","3","PASS","0","0","0","0","1502.56","52436800","106971072","159407872","106971072","1.596827","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2025_r003.json"
"full_protocol_c50_d784_s2025_r004","full_protocol","50","784","2025","4","PASS","0","0","0","0","1490.8","52436800","106971072","159407872","106971072","1.587444","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2025_r004.json"
"full_protocol_c50_d784_s2025_r005","full_protocol","50","784","2025","5","PASS","0","0","0","0","1483.58","52436800","106971072","159407872","106971072","1.578786","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2025_r005.json"
"full_protocol_c50_d784_s2026_r001","full_protocol","50","784","2026","1","PASS","0","0","0","0","1462.27","52436800","106971072","159407872","106971072","1.560865","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2026_r001.json"
"full_protocol_c50_d784_s2026_r002","full_protocol","50","784","2026","2","PASS","0","0","0","0","1503.54","52436800","106971072","159407872","106971072","1.60251","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2026_r002.json"
"full_protocol_c50_d784_s2026_r003","full_protocol","50","784","2026","3","PASS","0","0","0","0","1475.01","52436800","106971072","159407872","106971072","1.576156","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2026_r003.json"
"full_protocol_c50_d784_s2026_r004","full_protocol","50","784","2026","4","PASS","0","0","0","0","1501.64","52436800","106971072","159407872","106971072","1.606566","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2026_r004.json"
"full_protocol_c50_d784_s2026_r005","full_protocol","50","784","2026","5","PASS","0","0","0","0","1443.29","52436800","106971072","159407872","106971072","1.536534","results/formal_v8/controlled_baselines/full_protocol_c50_d784_s2026_r005.json"
